id_amending,name,date_enacted,year_enacted
C2012A00125,Migration (Visa Evidence) Charge (Consequential Amendments) Act 2012,2012-09-12,2012
C2012A00112,National Broadcasting Legislation Amendment Act 2012,2012-07-24,2012
C2012A00008,National Health Amendment (Fifth Community Pharmacy Agreement Initiatives) Act 2012,2012-03-20,2012
C2012A00062,National Health Reform Amendment (Administrator and National Health Funding Body) Act 2012,2012-06-25,2012
C2012A00070,National Water Commission Amendment Act 2012,2012-06-27,2012
C2012A00129,Navigation (Consequential Amendments) Act 2012,2012-09-13,2012
C2012A00002,Offshore Petroleum and Greenhouse Gas Storage Amendment (Significant Incident Directions) Act 2012,2012-03-06,2012
C2012A00202,Ozone Protection and Synthetic Greenhouse Gas (Import Levy) Amendment (Per-tonne Carbon Price Equivalent) Act 2012,2012-12-12,2012
C2012A00201,Ozone Protection and Synthetic Greenhouse Gas (Manufacture Levy) Amendment (Per-tonne Carbon Price Equivalent) Act 2012,2012-12-12,2012
C2012A00109,Paid Parental Leave and Other Legislation Amendment (Dad and Partner Pay and Other Measures) Act 2012,2012-07-22,2012
C2012A00107,Parliamentary Counsel and Other Legislation Amendment Act 2012,2012-07-22,2012
C2012A00094,Passenger Movement Charge Amendment Act 2012,2012-06-29,2012
C2012A00180,Personal Liability for Corporate Fault Reform Act 2012,2012-12-10,2012
C2012A00064,Personally Controlled Electronic Health Records (Consequential Amendments) Act 2012,2012-06-26,2012
C2012A00018,Petroleum Resource Rent Tax Assessment Amendment Act 2012,2012-03-29,2012
C2012A00197,Privacy Amendment (Enhancing Privacy Protection) Act 2012,2012-12-12,2012
C2012A00054,Shipping Registration Amendment (Australian International Shipping Register) Act 2012,2012-06-21,2012
C2012A00069,Skills Australia Amendment (Australian Workforce and Productivity Agency) Act 2012,2012-06-27,2012
C2012A00151,Social and Community Services Pay Equity Special Account (Consequential Amendments) Act 2012,2012-11-08,2012
C2012A00106,Social Security Amendment (Supporting Australian Victims of Terrorism Overseas) Act 2012,2012-07-22,2012
C2012A00098,Social Security and Other Legislation Amendment (2012 Budget and Other Measures) Act 2012,2012-06-29,2012
C2012A00051,Social Security and Other Legislation Amendment (Disability Support Pension Participation Reforms) Act 2012,2012-05-26,2012
C2012A00154,Social Security and Other Legislation Amendment (Further 2012 Budget and Other Measures) Act 2012,2012-11-17,2012
C2012A00052,Social Security and Other Legislation Amendment (Income Support and Other Measures) Act 2012,2012-05-26,2012
C2012A00102,Social Security Legislation Amendment Act 2012,2012-06-29,2012
C2012A00144,Social Security Legislation Amendment (Fair Incentives to Work) Act 2012,2012-10-24,2012
C2012A00136,Statute Law Revision Act 2012,2012-09-22,2012
C2012A00141,Statute Stocktake (Appropriations) Act (No. 1) 2012,2012-09-25,2012
C2012A00022,Superannuation Guarantee (Administration) Amendment Act 2012,2012-03-29,2012
C2012A00158,Superannuation Laws Amendment (Capital Gains Tax Relief and Other Efficiency Measures) Act 2012,2012-11-28,2012
C2012A00171,Superannuation Legislation Amendment (Further MySuper and Transparency Measures) Act 2012,2012-12-03,2012
C2012A00162,Superannuation Legislation Amendment (MySuper Core Provisions) Act 2012,2012-11-28,2012
C2012A00181,Superannuation Legislation Amendment (New Zealand Arrangement) Act 2012,2012-12-10,2012
C2012A00091,Superannuation Legislation Amendment (Stronger Super) Act 2012,2012-06-28,2012
C2012A00117,Superannuation Legislation Amendment (Trustee Obligations and Prudential Standards) Act 2012,2012-09-08,2012
C2012A00092,Superannuation Supervisory Levy Imposition Amendment Act 2012,2012-06-28,2012
C2012A00075,Tax and Superannuation Laws Amendment (2012 Measures No. 1) Act 2012,2012-06-27,2012
C2012A00012,Tax Laws Amendment (2011 Measures No. 9) Act 2012,2012-03-21,2012
C2012A00071,Tax Laws Amendment (2012 Measures No. 1) Act 2012,2012-06-27,2012
C2012A00099,Tax Laws Amendment (2012 Measures No. 2) Act 2012,2012-06-29,2012
C2012A00058,Tax Laws Amendment (2012 Measures No. 3) Act 2012,2012-06-21,2012
C2012A00142,Tax Laws Amendment (2012 Measures No. 4) Act 2012,2012-09-28,2012
C2012A00184,Tax Laws Amendment (2012 Measures No. 5) Act 2012,2012-12-10,2012
C2013A00084,Tax Laws Amendment (2012 Measures No. 6) Act 2013,2013-06-28,2013
C2012A00185,Tax Laws Amendment (Clean Building Managed Investment Trust) Act 2012,2012-12-10,2012
C2012A00115,Tax Laws Amendment (Cross-Border Transfer Pricing) Act (No. 1) 2012,2012-09-08,2012
C2012A00060,Tax Laws Amendment (Income Tax Rates) Act 2012,2012-06-21,2012
C2012A00126,Tax Laws Amendment (Investment Manager Regime) Act 2012,2012-09-13,2012
C2012A00097,Tax Laws Amendment (Managed Investment Trust Withholding Tax) Act 2012,2012-06-29,2012
C2012A00086,Tax Laws Amendment (Medicare Levy and Medicare Levy Surcharge) Act 2012,2012-06-28,2012
C2012A00057,Tax Laws Amendment (Shipping Reform) Act 2012,2012-06-21,2012
C2012A00023,"Tax Laws Amendment (Stronger, Fairer, Simpler and Other Measures) Act 2012",2012-03-29,2012
C2012A00074,Telecommunications Interception and Other Legislation Amendment (State Bodies) Act 2012,2012-06-27,2012
C2012A00044,Telecommunications Legislation Amendment (Universal Service Reform) Act 2012,2012-04-16,2012
C2012A00005,Tobacco Advertising Prohibition Amendment Act 2012,2012-03-06,2012
C2012A00134,Transport Safety Investigation Amendment Act 2012,2012-09-21,2012
C2012A00176,Treasury Legislation Amendment (Unclaimed Money and Other Measures) Act 2012,2012-12-04,2012
C2012A00157,Water Amendment (Long-term Average Sustainable Diversion Limit Adjustment) Act 2012,2012-11-21,2012
C2012A00108,Water Efficiency Labelling and Standards Amendment (Scheme Enhancements) Act 2012,2012-07-22,2012
C2012A00170,Wheat Export Marketing Amendment Act 2012,2012-12-03,2012
C2013A00093,Aboriginal Land Rights and Other Legislation Amendment Act 2013,2013-06-28,2013
C2013A00077,Aged Care (Bond Security) Amendment Act 2013,2013-06-28,2013
C2013A00080,Aged Care (Bond Security) Levy Amendment Act 2013,2013-06-28,2013
C2013A00125,Agricultural and Veterinary Chemicals Legislation Amendment Act 2013,2013-06-29,2013
C2013A00017,"Agriculture, Fisheries and Forestry Legislation Amendment Act (No. 1) 2013",2013-03-27,2013
C2013A00028,Australian Capital Territory (Self-Government) Amendment Act 2013,2013-03-30,2013
C2013A00147,Australian Capital Territory Water Management Legislation Amendment Act 2013,2013-12-17,2013
C2013A00057,Australian Citizenship Amendment (Special Residence Requirements) Act 2013,2013-06-21,2013
C2013A00126,Australian Sports Anti-Doping Authority Amendment Act 2013,2013-06-29,2013
C2013A00050,Aviation Transport Security Amendment (Inbound Cargo Security Enhancement) Act 2013,2013-05-28,2013
C2013A00090,Banking Amendment (Unclaimed Money) Act 2013,2013-06-28,2013
C2013A00029,Broadcasting Legislation Amendment (Convergence Review and Other Measures) Act 2013,2013-03-30,2013
C2013A00051,Broadcasting Legislation Amendment (Digital Dividend) Act 2013,2013-05-28,2013
C2013A00135,Commonwealth Inscribed Stock Amendment Act 2013,2013-12-10,2013
C2013A00104,Competition and Consumer Amendment Act 2013,2013-06-29,2013
C2013A00031,Completion of Kakadu National Park (Koongarra Project Area Repeal) Act 2013,2013-03-30,2013
C2013A00059,Corporations and Financial Sector Legislation Amendment Act 2013,2013-06-21,2013
C2013A00129,Court Security (Consequential Amendments) Act 2013,2013-07-01,2013
C2013A00007,Courts and Tribunals Legislation Amendment (Administration) Act 2013,2013-03-12,2013
C2013A00074,"Crimes Legislation Amendment (Law Enforcement Integrity, Vulnerable Witness Protection and Other Measures) Act 2013",2013-06-28,2013
C2013A00006,"Crimes Legislation Amendment (Slavery, Slavery-like Conditions and People Trafficking) Act 2013",2013-03-07,2013
C2013A00032,Customs Amendment (Anti-Dumping Commission) Act 2013,2013-03-30,2013
C2013A00139,Customs Amendment (Anti-Dumping Commission Transfer) Act 2013,2013-12-13,2013
C2013A00095,Customs Amendment (Anti-dumping Measures) Act 2013,2013-06-28,2013
C2013A00033,Customs Amendment (Miscellaneous Measures) Act 2013,2013-03-30,2013
C2013A00052,Customs and AusCheck Legislation Amendment (Organised Crime and Other Measures) Act 2013,2013-05-28,2013
C2013A00065,Customs Tariff Amendment (Incorporation of Proposals) Act 2013,2013-06-26,2013
C2013A00094,Customs Tariff (Anti-Dumping) Amendment Act 2013,2013-06-28,2013
C2013A00086,DisabilityCare Australia Fund (Consequential Amendments) Act 2013,2013-06-28,2013
C2013A00026,Electoral and Referendum Amendment (Improving Electoral Administration) Act 2013,2013-03-28,2013
C2013A00019,Electoral and Referendum Amendment (Improving Electoral Procedure) Act 2013,2013-03-27,2013
C2013A00060,Environment Protection and Biodiversity Conservation Amendment Act 2013,2013-06-21,2013
C2013A00030,Export Finance and Insurance Corporation Amendment (Finance) Act 2013,2013-03-30,2013
C2013A00073,Fair Work Amendment Act 2013,2013-06-28,2013
C2013A00070,Family Assistance and Other Legislation Amendment Act 2013,2013-06-27,2013
C2013A00038,Family Trust Distribution Tax (Primary Liability) Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00013,Federal Circuit Court of Australia (Consequential Amendments) Act 2013,2013-03-14,2013
C2013A00053,Financial Framework Legislation Amendment Act (No. 2) 2013,2013-05-28,2013
C2013A00008,Financial Framework Legislation Amendment Act (No. 1) 2013,2013-03-14,2013
C2013A00027,Fisheries Legislation Amendment Act (No. 1) 2013,2013-03-28,2013
C2013A00054,Foreign Affairs Portfolio Miscellaneous Measures Act 2013,2013-05-28,2013
C2013A00039,Fringe Benefits Tax Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00111,Health and Other Legislation Amendment Act 2013,2013-06-29,2013
C2013A00112,Higher Education Support Amendment (Asian Century) Act 2013,2013-06-29,2013
C2013A00023,Higher Education Support Amendment (Further Streamlining and Other Measures) Act 2013,2013-03-28,2013
C2013A00143,Import Processing Charges Amendment Act 2013,2013-12-13,2013
C2013A00040,Income Tax (First Home Saver Accounts Misuse Tax) Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00041,Income Tax Rates Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00042,Income Tax (TFN Withholding Tax (ESS)) Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00066,Indigenous Education (Targeted Assistance) Amendment Act 2013,2013-06-27,2013
C2013A00148,Indigenous Education (Targeted Assistance) Amendment Act (No. 2) 2013,2013-12-17,2013
C2013A00075,Insurance Contracts Amendment Act 2013,2013-06-28,2013
C2013A00092,International Interests in Mobile Equipment (Cape Town Convention) (Consequential Amendments) Act 2013,2013-06-28,2013
C2013A00083,International Monetary Agreements Amendment Act 2013,2013-06-28,2013
C2013A00014,International Tax Agreements Amendment Act 2013,2013-03-27,2013
C2015A00072,Labor 2013-14 Budget Savings (Measures No. 1) Act 2015,2015-06-25,2015
C2015A00169,Labor 2013-14 Budget Savings (Measures No. 2) Act 2015,2015-12-11,2015
C2013A00009,Marine Safety (Domestic Commercial Vessel) National Law Amendment Act 2013,2013-03-14,2013
C2013A00043,Medicare Levy Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00117,Migration Amendment (Offshore Resources Activity) Act 2013,2013-06-29,2013
C2013A00010,Migration Amendment (Reform of Employer Sanctions) Act 2013,2013-03-14,2013
C2013A00122,Migration Amendment (Temporary Sponsored Visas) Act 2013,2013-06-29,2013
C2013A00035,Migration Amendment (Unauthorised Maritime Arrivals and Other Measures) Act 2013,2013-05-20,2013
C2013A00130,Military Justice (Interim Measures) Amendment Act 2013,2013-07-01,2013
C2013A00044,National Disability Insurance Scheme Legislation Amendment Act 2013,2013-05-28,2013
C2013A00131,National Measurement Amendment Act 2013,2013-07-01,2013
C2013A00141,Offshore Petroleum and Greenhouse Gas Storage Amendment (Cash Bidding) Act 2013,2013-12-13,2013
C2013A00036,Offshore Petroleum and Greenhouse Gas Storage Amendment (Compliance Measures No. 2) Act 2013,2013-05-28,2013
C2013A00142,Offshore Petroleum and Greenhouse Gas Storage (Regulatory Levies) Amendment Act 2013,2013-12-13,2013
C2013A00004,Parliamentary Service Amendment Act 2013,2013-03-01,2013
C2013A00097,Parliamentary Service Amendment (Freedom of Information) Act 2013,2013-06-28,2013
C2013A00102,Parliamentary Service Amendment (Parliamentary Budget Officer) Act 2013,2013-06-29,2013
C2013A00144,Primary Industries (Customs) Charges Amendment Act 2013,2013-12-13,2013
C2013A00137,Primary Industries (Customs) Charges Amendment (Australian Grape and Wine Authority) Act 2013,2013-12-13,2013
C2013A00145,Primary Industries (Excise) Levies Amendment Act 2013,2013-12-13,2013
C2013A00138,Primary Industries (Excise) Levies Amendment (Australian Grape and Wine Authority) Act 2013,2013-12-13,2013
C2013A00105,Private Health Insurance Amendment (Lifetime Health Cover Loading and Other Measures) Act 2013,2013-06-29,2013
C2013A00134,Public Interest Disclosure (Consequential Amendments) Act 2013,2013-07-15,2013
C2013A00034,Referendum (Machinery Provisions) Amendment Act 2013,2013-05-17,2013
C2013A00024,Royal Commissions Amendment Act 2013,2013-03-28,2013
C2013A00146,Rural Research and Development Legislation Amendment Act 2013,2013-12-13,2013
C2013A00121,Social Security Amendment (Supporting More Australians into Work) Act 2013,2013-06-29,2013
C2013A00005,Social Security and Other Legislation Amendment (Income Support Bonus) Act 2013,2013-03-05,2013
C2013A00062,Social Security Legislation Amendment (Disaster Recovery Allowance) Act 2013,2013-06-26,2013
C2013A00103,Statute Law Revision Act 2013,2013-06-29,2013
C2013A00132,Statute Stocktake (Appropriations) Act 2013,2013-07-01,2013
C2013A00115,Sugar Research and Development Services (Consequential Amendments and Transitional Provisions) Act 2013,2013-06-29,2013
C2013A00114,Sugar Research and Development Services (Consequential Amendments—Excise) Act 2013,2013-06-29,2013
C2013A00047,Superannuation (Excess Concessional Contributions Tax) Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00046,Superannuation (Excess Non-concessional Contributions Tax) Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00045,Superannuation (Excess Untaxed Roll-over Amounts Tax) Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00089,Superannuation Laws Amendment (MySuper Capital Gains Tax Relief and Other Measures) Act 2013,2013-06-28,2013
C2013A00055,Superannuation Legislation Amendment (Reform of Self Managed Superannuation Funds Supervisory Levy Arrangements) Act 2013,2013-05-28,2013
C2013A00061,Superannuation Legislation Amendment (Service Providers and Other Governance Measures) Act 2013,2013-06-26,2013
C2013A00088,Tax and Superannuation Laws Amendment (2013 Measures No. 1) Act 2013,2013-06-28,2013
C2013A00085,Tax and Superannuation Laws Amendment (2013 Measures No. 2) Act 2013,2013-06-28,2013
C2013A00082,Tax and Superannuation Laws Amendment (Increased Concessional Contributions Cap and Other Measures) Act 2013,2013-06-28,2013
C2013A00084,Tax Laws Amendment (2012 Measures No. 6) Act 2013,2013-06-28,2013
C2013A00124,Tax Laws Amendment (2013 Measures No. 2) Act 2013,2013-06-29,2013
C2013A00120,Tax Laws Amendment (2013 Measures No. 3) Act 2013,2013-06-29,2013
C2013A00119,Tax Laws Amendment (2013 Measures No. 1) Act 2013,2013-06-29,2013
C2013A00101,Tax Laws Amendment (Countering Tax Avoidance and Multinational Profit Shifting) Act 2013,2013-06-29,2013
C2013A00118,Tax Laws Amendment (Fairer Taxation of Excess Concessional Contributions) Act 2013,2013-06-29,2013
C2013A00081,Tax Laws Amendment (Medicare Levy) Act 2013,2013-06-28,2013
C2013A00048,Taxation (Trustee Beneficiary Non-disclosure Tax) (No. 1) Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00049,Taxation (Trustee Beneficiary Non-disclosure Tax) (No. 2) Amendment (DisabilityCare Australia) Act 2013,2013-05-28,2013
C2013A00025,Television Licence Fees Amendment Act 2013,2013-03-28,2013
C2014A00004,Therapeutic Goods Amendment (2013 Measures No. 1) Act 2014,2014-02-28,2014
C2013A00099,Veterans’ Affairs Legislation Amendment (Military Compensation Review and Other Measures) Act 2013,2013-06-28,2013
