id_principal,name,date_enacted,year_enacted,date_repealed,repealing_act_id,word_count,departments,dept_1,dept_2,dept_3,dept_4,dept_5,dept_6,dept_7
C2004A01137,Energy Grants (Credits) Scheme Act 2003,20030627,2003,20120701,C2006A00073,12038,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01139,Appropriation Act (No. 1) 2003-2004,20030630,2003,20130701,C2013A00132,12027,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01140,Appropriation Act (No. 2) 2003-2004,20030630,2003,20130701,C2013A00132,6086,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01141,Appropriation (Parliamentary Departments) Act (No. 1) 2003-2004,20030630,2003,20130701,C2013A00132,2509,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01145,HIH Royal Commission (Transfer of Records) Act 2003,20030630,2003,NA,NA,1007,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01144,National Handgun Buyback Act 2003,20030630,2003,20140624,C2014A00031,871,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A01139,Appropriation Act (No. 1) 2003-2004,20030630,2003,20130701,C2013A00132,12027,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01140,Appropriation Act (No. 2) 2003-2004,20030630,2003,20130701,C2013A00132,6086,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01141,Appropriation (Parliamentary Departments) Act (No. 1) 2003-2004,20030630,2003,20130701,C2013A00132,2509,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01155,Private Health Insurance (ACAC Review Levy) Act 2003,20030715,2003,20070401,C2007A00032,1132,NA,NA,NA,NA,NA,NA,NA,NA
C2004A01156,Private Health Insurance (Collapsed Organization Levy) Act 2003,20030715,2003,NA,NA,0,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01157,Private Health Insurance (Council Administration Levy) Act 2003,20030715,2003,20150701,C2015A00087,0,health,health,NA,NA,NA,NA,NA,NA
C2004A01158,Private Health Insurance (Reinsurance Trust Fund Levy) Act 2003,20030715,2003,NA,NA,1162,health,health,NA,NA,NA,NA,NA,NA
C2004A01166,National Transport Commission Act 2003,20030906,2003,NA,NA,6175,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2004A01169,Australian Heritage Council Act 2003,20030923,2003,NA,NA,3518,"agriculture, water and the environment","agriculture, water and the environment",NA,NA,NA,NA,NA,NA
C2004A01170,Australian Heritage Council (Consequential and Transitional Provisions) Act 2003,20030923,2003,NA,NA,1603,"agriculture, water and the environment","agriculture, water and the environment",NA,NA,NA,NA,NA,NA
C2004A01195,Superannuation (Government Co-contribution for Low Income Earners) Act 2003,20031112,2003,NA,NA,10647,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01202,Offshore Petroleum (Safety Levies) Act 2003,20031204,2003,NA,NA,2945,"industry, science, energy and resources","industry, science, energy and resources",NA,NA,NA,NA,NA,NA
C2004A01216,Maritime Transport Security Act 2003,20031212,2003,NA,NA,31888,home affairs,home affairs,NA,NA,NA,NA,NA,NA
C2004A01214,Spam Act 2003,20031212,2003,NA,NA,0,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2004A01232,Designs Act 2003,20031217,2003,NA,NA,23045,"industry, science, energy and resources","industry, science, energy and resources",NA,NA,NA,NA,NA,NA
C2004A01224,Legislative Instruments Act 2003,20031217,2003,NA,NA,16596,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A01225,Legislative Instruments (Transitional Provisions and Consequential Amendments) Act 2003,20031217,2003,20160305,C2015A00010,4670,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A01234,Higher Education Support Act 2003,20031219,2003,NA,NA,43211,"education, skills and employment; prime minister and cabinet","education, skills and employment",prime minister and cabinet,NA,NA,NA,NA,NA
C2004A01235,Higher Education Support (Transitional Provisions and Consequential Amendments) Act 2003,20031219,2003,NA,NA,11522,"education, skills and employment","education, skills and employment",NA,NA,NA,NA,NA,NA
C2004A01238,National Residue Survey Customs Levy Rate Correction (Lamb Exports) Act 2004,20040227,2004,20140624,C2014A00031,351,agriculture,agriculture,NA,NA,NA,NA,NA,NA
C2004A01239,National Residue Survey Excise Levy Rate Correction (Lamb Transactions) Act 2004,20040227,2004,20140624,C2014A00031,411,agriculture,agriculture,NA,NA,NA,NA,NA,NA
C2004A01242,Aviation Transport Security Act 2004,20040310,2004,NA,NA,21034,home affairs,home affairs,NA,NA,NA,NA,NA,NA
C2004A01243,Aviation Transport Security (Consequential Amendments and Transitional Provisions) Act 2004,20040310,2004,NA,NA,1074,home affairs,home affairs,NA,NA,NA,NA,NA,NA
C2004A01260,Customs Legislation Amendment (Application of International Trade Modernisation and Other Measures) Act 2004,20040325,2004,NA,NA,9828,home affairs,home affairs,NA,NA,NA,NA,NA,NA
C2004A01272,Appropriation Act (No. 3) 2003-2004,20040420,2004,20130701,C2013A00132,13802,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01273,Appropriation Act (No. 4) 2003-2004,20040420,2004,20130701,C2013A00132,7508,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01274,Appropriation (Parliamentary Departments) Act (No. 2) 2003-2004,20040420,2004,20130701,C2013A00132,3285,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01272,Appropriation Act (No. 3) 2003-2004,20040420,2004,20130701,C2013A00132,13802,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01273,Appropriation Act (No. 4) 2003-2004,20040420,2004,20130701,C2013A00132,7508,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01274,Appropriation (Parliamentary Departments) Act (No. 2) 2003-2004,20040420,2004,20130701,C2013A00132,3285,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01276,Energy Grants (Cleaner Fuels) Scheme Act 2004,20040421,2004,20150701,C2015A00081,2168,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01285,Military Rehabilitation and Compensation Act 2004,20040427,2004,NA,NA,81685,defence; veteran affairs,defence,veteran affairs,NA,NA,NA,NA,NA
C2004A01286,Military Rehabilitation and Compensation (Consequential and Transitional Provisions) Act 2004,20040427,2004,NA,NA,24177,veteran affairs,veteran affairs,NA,NA,NA,NA,NA,NA
C2004A01290,Taxation Laws (Clearing and Settlement Facility Support) Act 2004,20040427,2004,20160506,C2016A00047,270,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01295,Family Assistance Legislation Amendment (More Help for Families—One-off Payments) Act 2004,20040526,2004,NA,NA,3814,social services,social services,NA,NA,NA,NA,NA,NA
C2004A01302,Age Discrimination Act 2004,20040622,2004,NA,NA,12683,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A01309,Medical Indemnity (Run-off Cover Support Payment) Act 2004,20040623,2004,NA,NA,991,health,health,NA,NA,NA,NA,NA,NA
C2004A01315,Parliamentary Superannuation Act 2004,20040623,2004,NA,NA,3239,finance,finance,NA,NA,NA,NA,NA,NA
C2004A01307,Tourism Australia Act 2004,20040623,2004,NA,NA,6211,foreign affairs and trade,foreign affairs and trade,NA,NA,NA,NA,NA,NA
C2004A01308,Tourism Australia (Repeal and Transitional Provisions) Act 2004,20040623,2004,NA,NA,7080,foreign affairs and trade,foreign affairs and trade,NA,NA,NA,NA,NA,NA
C2004A01318,Appropriation Act (No. 5) 2003-2004,20040625,2004,20130701,C2013A00132,3990,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01319,Appropriation Act (No. 6) 2003-2004,20040625,2004,20130701,C2013A00132,3394,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01318,Appropriation Act (No. 5) 2003-2004,20040625,2004,20130701,C2013A00132,3990,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01319,Appropriation Act (No. 6) 2003-2004,20040625,2004,20130701,C2013A00132,3394,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01323,Appropriation Act (No. 1) 2004-2005,20040629,2004,20130701,C2013A00132,12843,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01324,Appropriation Act (No. 2) 2004-2005,20040629,2004,20130701,C2013A00132,7957,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01325,Appropriation (Parliamentary Departments) Act (No. 1) 2004-2005,20040629,2004,20130701,C2013A00132,2641,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01323,Appropriation Act (No. 1) 2004-2005,20040629,2004,20130701,C2013A00132,12843,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01324,Appropriation Act (No. 2) 2004-2005,20040629,2004,20130701,C2013A00132,7957,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01325,Appropriation (Parliamentary Departments) Act (No. 1) 2004-2005,20040629,2004,20130701,C2013A00132,2641,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01335,Australian Energy Market Act 2004,20040630,2004,NA,NA,1791,"industry, science, energy and resources","industry, science, energy and resources",NA,NA,NA,NA,NA,NA
C2004A01342,Extension of Charitable Purpose Act 2004,20040630,2004,20140101,C2013A00096,521,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01336,Veterans' Entitlements (Clarke Review) Act 2004,20040630,2004,NA,NA,8599,veteran affairs,veteran affairs,NA,NA,NA,NA,NA,NA
C2004A01370,Schools Assistance (Learning Together—Achievement Through Choice and Opportunity) Act 2004,20041213,2004,NA,NA,29079,"education, skills and employment","education, skills and employment",NA,NA,NA,NA,NA,NA
C2004A01379,James Hardie (Investigations and Proceedings) Act 2004,20041214,2004,NA,NA,2218,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A01385,National Security Information (Criminal Proceedings) Act 2004,20041214,2004,NA,NA,8205,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A01387,Surveillance Devices Act 2004,20041215,2004,NA,NA,0,home affairs,home affairs,NA,NA,NA,NA,NA,NA
C2004A01393,Fisheries (Validation of Plans of Management) Act 2004,20041217,2004,NA,NA,374,"agriculture, water and the environment","agriculture, water and the environment",NA,NA,NA,NA,NA,NA
C2004A01391,National Water Commission Act 2004,20041217,2004,20150617,C2015A00063,5084,environment,environment,NA,NA,NA,NA,NA,NA
C2005A00005,Australian Passports Act 2005,20050218,2005,NA,NA,9337,foreign affairs and trade,foreign affairs and trade,NA,NA,NA,NA,NA,NA
C2005A00006,Australian Passports (Application Fees) Act 2005,20050218,2005,NA,NA,880,foreign affairs and trade,foreign affairs and trade,NA,NA,NA,NA,NA,NA
C2005A00007,Australian Passports (Transitionals and Consequentials) Act 2005,20050218,2005,20150911,C2015A00122,1846,foreign affairs and trade,foreign affairs and trade,NA,NA,NA,NA,NA,NA
C2005A00004,Water Efficiency Labelling and Standards Act 2005,20050218,2005,NA,NA,9863,"agriculture, water and the environment","agriculture, water and the environment",NA,NA,NA,NA,NA,NA
C2005A00033,Appropriation (Tsunami Financial Assistance) Act 2004-2005,20050322,2005,20130701,C2013A00132,4048,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00034,Appropriation (Tsunami Financial Assistance and Australia-Indonesia Partnership) Act 2004-2005,20050322,2005,20130701,C2013A00132,2668,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00033,Appropriation (Tsunami Financial Assistance) Act 2004-2005,20050322,2005,20130701,C2013A00132,4048,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00034,Appropriation (Tsunami Financial Assistance and Australia-Indonesia Partnership) Act 2004-2005,20050322,2005,20130701,C2013A00132,2668,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00035,Appropriation Act (No. 3) 2004-2005,20050401,2005,20130701,C2013A00132,12955,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00036,Appropriation Act (No. 4) 2004-2005,20050401,2005,20130701,C2013A00132,6149,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00037,Appropriation (Parliamentary Departments) Act (No. 2) 2004-2005,20050401,2005,20130701,C2013A00132,2816,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00035,Appropriation Act (No. 3) 2004-2005,20050401,2005,20130701,C2013A00132,12955,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00036,Appropriation Act (No. 4) 2004-2005,20050401,2005,20130701,C2013A00132,6149,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00037,Appropriation (Parliamentary Departments) Act (No. 2) 2004-2005,20050401,2005,20130701,C2013A00132,2816,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00044,Australian Communications and Media Authority Act 2005,20050401,2005,NA,NA,10862,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2005A00045,Australian Communications and Media Authority (Consequential and Transitional Provisions) Act 2005,20050401,2005,NA,NA,8799,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2005A00055,Social Security Legislation Amendment (One-off Payments for Carers) Act 2005,20050525,2005,NA,NA,2005,social services,social services,NA,NA,NA,NA,NA,NA
C2005A00070,Appropriation Act (No. 5) 2004-2005,20050626,2005,20130701,C2013A00132,5603,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00071,Appropriation Act (No. 6) 2004-2005,20050626,2005,20130701,C2013A00132,3618,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00070,Appropriation Act (No. 5) 2004-2005,20050626,2005,20130701,C2013A00132,5603,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00071,Appropriation Act (No. 6) 2004-2005,20050626,2005,20130701,C2013A00132,3618,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00057,Film Licensed Investment Company Act 2005,20050626,2005,20120922,C2012A00136,8607,prime minister and cabinet,prime minister and cabinet,NA,NA,NA,NA,NA,NA
C2005A00068,Melbourne 2006 Commonwealth Games (Indicia and Images) Protection Act 2005,20050626,2005,20140624,C2014A00031,7821,"communications, information technology and the arts","communications, information technology and the arts",NA,NA,NA,NA,NA,NA
C2005A00068,Melbourne 2006 Commonwealth Games (Indicia and Images) Protection Act 2005,20050626,2005,20140624,C2014A00031,7821,"communications, information technology and the arts","communications, information technology and the arts",NA,NA,NA,NA,NA,NA
C2005A00072,Appropriation Act (No. 1) 2005-2006,20050629,2005,20130701,C2013A00132,13480,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00073,Appropriation Act (No. 2) 2005-2006,20050629,2005,20130701,C2013A00132,8290,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00074,Appropriation (Parliamentary Departments) Act (No. 1) 2005-2006,20050629,2005,20130701,C2013A00132,2976,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00076,Shortfall Interest Charge (Imposition) Act 2005,20050629,2005,NA,NA,174,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00080,Superannuation Act 2005,20050629,2005,NA,NA,9030,defence; finance,defence,finance,NA,NA,NA,NA,NA
C2005A00072,Appropriation Act (No. 1) 2005-2006,20050629,2005,20130701,C2013A00132,13480,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00073,Appropriation Act (No. 2) 2005-2006,20050629,2005,20130701,C2013A00132,8290,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00074,Appropriation (Parliamentary Departments) Act (No. 1) 2005-2006,20050629,2005,20130701,C2013A00132,2976,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00093,AusLink (National Land Transport) Act 2005,20050706,2005,NA,NA,13108,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2005A00106,Skilling Australia's Workforce Act 2005,20050824,2005,20170824,C2017A00088,5957,education and training,education and training,NA,NA,NA,NA,NA,NA
C2005A00107,Skilling Australia's Workforce (Repeal and Transitional Provisions) Act 2005,20050824,2005,20170824,C2017A00088,1852,education and training,education and training,NA,NA,NA,NA,NA,NA
C2005A00113,Building and Construction Industry Improvement Act 2005,20050912,2005,20161202,C2016A00088,17039,"education, employment and workplace relations","education, employment and workplace relations",NA,NA,NA,NA,NA,NA
C2005A00112,Building and Construction Industry Improvement (Consequential and Transitional) Act 2005,20050912,2005,NA,NA,2314,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2005A00115,Appropriation (Regional Telecommunications Services) Act 2005-2006,20050923,2005,20130701,C2013A00132,2379,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00118,Telstra (Transition to Full Private Ownership) Act 2005,20050923,2005,20191212,C2019A00120,8406,communications and the arts,communications and the arts,NA,NA,NA,NA,NA,NA
C2005A00115,Appropriation (Regional Telecommunications Services) Act 2005-2006,20050923,2005,20130701,C2013A00132,2379,treasury,treasury,NA,NA,NA,NA,NA,NA
C2005A00122,Asbestos-related Claims (Management of Commonwealth Liabilities) Act 2005,20051019,2005,NA,NA,2929,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2005A00124,Australian Technical Colleges (Flexibility in Achieving Australia's Skills Needs) Act 2005,20051019,2005,20170824,C2017A00088,2970,education and training,education and training,NA,NA,NA,NA,NA,NA
C2005A00125,Medical Indemnity (Competitive Advantage Payment) Act 2005,20051019,2005,20200701,C2019A00105,550,health,health,NA,NA,NA,NA,NA,NA
C2005A00134,Australian Workplace Safety Standards Act 2005,20051115,2005,20091101,C2008A00157,1063,"education, employment and workplace relations","education, employment and workplace relations",NA,NA,NA,NA,NA,NA
C2005A00145,Commonwealth Radioactive Waste Management Act 2005,20051214,2005,20120404,C2012A00029,4244,"resources, energy and tourism","resources, energy and tourism",NA,NA,NA,NA,NA,NA
C2006A00004,Defence (Road Transport Legislation Exemption) Act 2006,20060301,2006,NA,NA,1188,defence,defence,NA,NA,NA,NA,NA,NA
C2006A00006,Australian Sports Anti-Doping Authority Act 2006,20060307,2006,NA,NA,13597,health,health,NA,NA,NA,NA,NA,NA
C2006A00007,Australian Sports Anti-Doping Authority (Consequential and Transitional Provisions) Act 2006,20060307,2006,NA,NA,5226,health,health,NA,NA,NA,NA,NA,NA
C2006A00012,Future Fund Act 2006,20060323,2006,NA,NA,14892,finance,finance,NA,NA,NA,NA,NA,NA
C2006A00014,Offshore Petroleum Act 2006,20060329,2006,NA,NA,136861,"industry, tourism and resources","industry, tourism and resources",NA,NA,NA,NA,NA,NA
