"id_amending","amend_weight","name"
"C2012A00083",1,"Broadcasting Services Amendment (Improved Access to Television Services) Act 2012"
"C2012A00084",0.142857142857143,"Clean Energy Legislation Amendment Act 2012"
"C2012A00085",1,"Clean Energy (Customs Tariff Amendment) Act 2012"
"C2012A00086",0.333333333333333,"Tax Laws Amendment (Medicare Levy and Medicare Levy Surcharge) Act 2012"
"C2012A00088",1,"Broadcasting Services Amendment (Digital Television) Act 2012"
"C2012A00089",1,"Australian Human Rights Commission Amendment (National Children’s Commissioner) Act 2012"
"C2012A00090",1,"Antarctic Treaty (Environment Protection) Amendment Act 2012"
"C2012A00091",0.25,"Superannuation Legislation Amendment (Stronger Super) Act 2012"
"C2012A00092",1,"Superannuation Supervisory Levy Imposition Amendment Act 2012"
"C2012A00093",1,"Fair Work (Registered Organisations) Amendment Act 2012"
"C2012A00094",1,"Passenger Movement Charge Amendment Act 2012"
"C2012A00096",1,"Income Tax (Managed Investment Trust Withholding Tax) Amendment Act 2012"
"C2012A00097",1,"Tax Laws Amendment (Managed Investment Trust Withholding Tax) Act 2012"
"C2012A00098",0.0833333333333333,"Social Security and Other Legislation Amendment (2012 Budget and Other Measures) Act 2012"
"C2012A00099",0.166666666666667,"Tax Laws Amendment (2012 Measures No. 2) Act 2012"
"C2012A00102",0.5,"Social Security Legislation Amendment Act 2012"
"C2012A00103",0.5,"Classification (Publications, Films and Computer Games) Amendment (R 18+ Computer Games) Act 2012"
"C2012A00106",0.333333333333333,"Social Security Amendment (Supporting Australian Victims of Terrorism Overseas) Act 2012"
"C2012A00107",0.142857142857143,"Parliamentary Counsel and Other Legislation Amendment Act 2012"
"C2012A00108",1,"Water Efficiency Labelling and Standards Amendment (Scheme Enhancements) Act 2012"
"C2012A00109",0.142857142857143,"Paid Parental Leave and Other Legislation Amendment (Dad and Partner Pay and Other Measures) Act 2012"
"C2012A00110",0.5,"Electoral and Referendum Amendment (Maintaining Address) Act 2012"
"C2012A00111",0.5,"Electoral and Referendum Amendment (Protecting Elector Participation) Act 2012"
"C2012A00112",0.5,"National Broadcasting Legislation Amendment Act 2012"
"C2012A00113",0.5,"Migration Legislation Amendment (Regional Processing and Other Measures) Act 2012"
"C2012A00114",1,"Criminal Code Amendment (Cluster Munitions Prohibition) Act 2012"
"C2012A00115",0.2,"Tax Laws Amendment (Cross-Border Transfer Pricing) Act (No. 1) 2012"
"C2012A00116",1,"Aviation Transport Security Amendment (Screening) Act 2012"
"C2012A00117",1,"Superannuation Legislation Amendment (Trustee Obligations and Prudential Standards) Act 2012"
"C2012A00118",0.333333333333333,"Corporations Legislation Amendment (Financial Reporting Panel) Act 2012"
"C2012A00119",1,"Australian Citizenship Amendment (Defence Families) Act 2012"
"C2012A00120",0.25,"Cybercrime Legislation Amendment Act 2012"
"C2012A00125",1,"Migration (Visa Evidence) Charge (Consequential Amendments) Act 2012"
"C2012A00126",0.333333333333333,"Tax Laws Amendment (Investment Manager Regime) Act 2012"
"C2012A00127",1,"Higher Education Support Amendment (Student Contribution Amounts and Other Measures) Act 2012"
"C2012A00129",0.0344827586206897,"Navigation (Consequential Amendments) Act 2012"
"C2012A00130",0.333333333333333,"Consumer Credit Legislation Amendment (Enhancements) Act 2012"
"C2012A00131",1,"Environment Protection and Biodiversity Conservation Amendment (Declared Commercial Fishing Activities) Act 2012"
"C2012A00134",1,"Transport Safety Investigation Amendment Act 2012"
"C2012A00135",0.5,"Legislative Instruments Amendment (Sunsetting Measures) Act 2012"
"C2012A00136",0.00763358778625954,"Statute Law Revision Act 2012"
"C2012A00137",1,"Customs Tariff Amendment (2012 Measures No. 1) Act 2012"
"C2012A00138",0.25,"Customs Tariff Amendment (Schedule 4) Act 2012"
"C2012A00139",1,"International Monetary Agreements Amendment (Loans) Act 2012"
"C2012A00140",1,"Maritime Legislation Amendment Act 2012"
"C2012A00141",0.5,"Statute Stocktake (Appropriations) Act (No. 1) 2012"
"C2012A00142",0.333333333333333,"Tax Laws Amendment (2012 Measures No. 4) Act 2012"
"C2012A00143",0.5,"Judges and Governors-General Legislation Amendment (Family Law) Act 2012"
"C2012A00144",1,"Social Security Legislation Amendment (Fair Incentives to Work) Act 2012"
"C2012A00145",1,"Environment Protection and Biodiversity Conservation Amendment (Independent Expert Scientific Committee on Coal Seam Gas and Large Coal Mining Development) Act 2012"
"C2012A00146",1,"Customs Amendment (Smuggled Tobacco) Act 2012"
"C2012A00147",0.5,"Industrial Chemicals (Notification and Assessment) Amendment Act 2012"
"C2012A00151",1,"Social and Community Services Pay Equity Special Account (Consequential Amendments) Act 2012"
"C2012A00152",1,"Customs Amendment (Military End-Use) Act 2012"
"C2012A00154",0.125,"Social Security and Other Legislation Amendment (Further 2012 Budget and Other Measures) Act 2012"
"C2012A00155",0.5,"Commonwealth Government Securities Legislation Amendment (Retail Trading) Act 2012"
"C2012A00156",0.5,"Higher Education Support Amendment (Maximum Payment Amounts and Other Measures) Act 2012"
"C2012A00157",1,"Water Amendment (Long-term Average Sustainable Diversion Limit Adjustment) Act 2012"
"C2012A00158",0.142857142857143,"Superannuation Laws Amendment (Capital Gains Tax Relief and Other Efficiency Measures) Act 2012"
"C2012A00160",0.5,"Higher Education Support Amendment (Streamlining and Other Measures) Act 2012"
"C2012A00162",0.333333333333333,"Superannuation Legislation Amendment (MySuper Core Provisions) Act 2012"
"C2012A00167",0.166666666666667,"Crimes Legislation Amendment (Serious Drugs, Identity Crime and Other Measures) Act 2012"
"C2012A00170",0.5,"Wheat Export Marketing Amendment Act 2012"
"C2012A00171",0.142857142857143,"Superannuation Legislation Amendment (Further MySuper and Transparency Measures) Act 2012"
"C2012A00172",0.5,"Customs Amendment (Malaysia-Australia Free Trade Agreement Implementation and Other Measures) Act 2012"
"C2012A00173",1,"Customs Tariff Amendment (Malaysia-Australia Free Trade Agreement Implementation) Act 2012"
"C2012A00174",0.0434782608695652,"Fair Work Amendment Act 2012"
"C2012A00175",0.333333333333333,"Fair Work Amendment (Transfer of Business) Act 2012"
"C2012A00176",0.166666666666667,"Treasury Legislation Amendment (Unclaimed Money and Other Measures) Act 2012"
"C2012A00177",0.5,"Freedom of Information Amendment (Parliamentary Budget Office) Act 2012"
"C2012A00178",0.2,"Corporations Legislation Amendment (Derivative Transactions) Act 2012"
"C2012A00179",0.5,"Equal Opportunity for Women in the Workplace Amendment Act 2012"
"C2012A00180",0.0666666666666667,"Personal Liability for Corporate Fault Reform Act 2012"
"C2012A00181",0.333333333333333,"Superannuation Legislation Amendment (New Zealand Arrangement) Act 2012"
"C2012A00183",1,"Dental Benefits Amendment Act 2012"
"C2012A00184",0.5,"Tax Laws Amendment (2012 Measures No. 5) Act 2012"
"C2012A00185",0.333333333333333,"Tax Laws Amendment (Clean Building Managed Investment Trust) Act 2012"
"C2012A00186",0.166666666666667,"Access to Justice (Federal Jurisdiction) Amendment Act 2012"
"C2012A00187",0.25,"Courts Legislation Amendment (Judicial Complaints) Act 2012"
"C2012A00191",0.5,"Aviation Legislation Amendment (Liability and Insurance) Act 2012"
"C2012A00192",0.5,"Migration Legislation Amendment (Student Visas) Act 2012"
"C2012A00194",0.166666666666667,"Law Enforcement Integrity Legislation Amendment Act 2012"
"C2012A00195",1,"Customs Tariff (Anti-Dumping) Amendment Act (No. 1) 2012"
"C2012A00196",1,"Customs Amendment (Anti-dumping Improvements) Act (No. 3) 2012"
"C2012A00197",0.0178571428571429,"Privacy Amendment (Enhancing Privacy Protection) Act 2012"
"C2012A00198",1,"Clean Energy (Charges—Customs) Amendment Act 2012"
"C2012A00199",1,"Clean Energy (Charges—Excise) Amendment Act 2012"
"C2012A00200",1,"Excise Tariff Amendment (Per-tonne Carbon Price Equivalent) Act 2012"
"C2012A00201",1,"Ozone Protection and Synthetic Greenhouse Gas (Manufacture Levy) Amendment (Per-tonne Carbon Price Equivalent) Act 2012"
"C2012A00202",1,"Ozone Protection and Synthetic Greenhouse Gas (Import Levy) Amendment (Per-tonne Carbon Price Equivalent) Act 2012"
"C2012A00203",1,"Clean Energy (Unit Issue Charge—Auctions) Amendment Act 2012"
"C2012A00204",0.25,"Clean Energy Amendment (International Emissions Trading and Other Measures) Act 2012"
"C2012A00205",1,"Customs Amendment (Anti-dumping Improvements) Act (No. 1) 2012"
"C2012A00206",1,"Customs Amendment (Anti-dumping Improvements) Act (No. 2) 2012"
"C2013A00003",1,"Water Amendment (Water for the Environment Special Account) Act 2013"
"C2013A00004",1,"Parliamentary Service Amendment Act 2013"
"C2013A00005",0.25,"Social Security and Other Legislation Amendment (Income Support Bonus) Act 2013"
"C2013A00006",0.2,"Crimes Legislation Amendment (Slavery, Slavery-like Conditions and People Trafficking) Act 2013"
"C2013A00007",0.25,"Courts and Tribunals Legislation Amendment (Administration) Act 2013"
"C2013A00008",0.2,"Financial Framework Legislation Amendment Act (No. 1) 2013"
"C2013A00009",1,"Marine Safety (Domestic Commercial Vessel) National Law Amendment Act 2013"
"C2013A00010",1,"Migration Amendment (Reform of Employer Sanctions) Act 2013"
"C2013A00013",0.0121951219512195,"Federal Circuit Court of Australia (Consequential Amendments) Act 2013"
"C2013A00014",1,"International Tax Agreements Amendment Act 2013"
"C2013A00017",0.125,"Agriculture, Fisheries and Forestry Legislation Amendment Act (No. 1) 2013"
"C2013A00019",0.5,"Electoral and Referendum Amendment (Improving Electoral Procedure) Act 2013"
"C2013A00023",1,"Higher Education Support Amendment (Further Streamlining and Other Measures) Act 2013"
"C2013A00024",0.5,"Royal Commissions Amendment Act 2013"
"C2013A00025",1,"Television Licence Fees Amendment Act 2013"
"C2013A00026",0.333333333333333,"Electoral and Referendum Amendment (Improving Electoral Administration) Act 2013"
"C2013A00027",0.5,"Fisheries Legislation Amendment Act (No. 1) 2013"
"C2013A00028",1,"Australian Capital Territory (Self-Government) Amendment Act 2013"
"C2013A00029",0.333333333333333,"Broadcasting Legislation Amendment (Convergence Review and Other Measures) Act 2013"
"C2013A00030",1,"Export Finance and Insurance Corporation Amendment (Finance) Act 2013"
"C2013A00031",1,"Completion of Kakadu National Park (Koongarra Project Area Repeal) Act 2013"
"C2013A00032",0.25,"Customs Amendment (Anti-Dumping Commission) Act 2013"
"C2013A00033",0.333333333333333,"Customs Amendment (Miscellaneous Measures) Act 2013"
"C2013A00034",1,"Referendum (Machinery Provisions) Amendment Act 2013"
"C2013A00035",1,"Migration Amendment (Unauthorised Maritime Arrivals and Other Measures) Act 2013"
"C2013A00036",1,"Offshore Petroleum and Greenhouse Gas Storage Amendment (Compliance Measures No. 2) Act 2013"
"C2013A00038",1,"Family Trust Distribution Tax (Primary Liability) Amendment (DisabilityCare Australia) Act 2013"
"C2013A00039",1,"Fringe Benefits Tax Amendment (DisabilityCare Australia) Act 2013"
"C2013A00040",1,"Income Tax (First Home Saver Accounts Misuse Tax) Amendment (DisabilityCare Australia) Act 2013"
"C2013A00041",1,"Income Tax Rates Amendment (DisabilityCare Australia) Act 2013"
"C2013A00042",1,"Income Tax (TFN Withholding Tax (ESS)) Amendment (DisabilityCare Australia) Act 2013"
"C2013A00043",1,"Medicare Levy Amendment (DisabilityCare Australia) Act 2013"
"C2013A00044",0.166666666666667,"National Disability Insurance Scheme Legislation Amendment Act 2013"
"C2013A00045",1,"Superannuation (Excess Untaxed Roll-over Amounts Tax) Amendment (DisabilityCare Australia) Act 2013"
"C2013A00046",1,"Superannuation (Excess Non-concessional Contributions Tax) Amendment (DisabilityCare Australia) Act 2013"
"C2013A00047",1,"Superannuation (Excess Concessional Contributions Tax) Amendment (DisabilityCare Australia) Act 2013"
"C2013A00048",1,"Taxation (Trustee Beneficiary Non-disclosure Tax) (No. 1) Amendment (DisabilityCare Australia) Act 2013"
"C2013A00049",1,"Taxation (Trustee Beneficiary Non-disclosure Tax) (No. 2) Amendment (DisabilityCare Australia) Act 2013"
"C2013A00050",1,"Aviation Transport Security Amendment (Inbound Cargo Security Enhancement) Act 2013"
"C2013A00051",0.5,"Broadcasting Legislation Amendment (Digital Dividend) Act 2013"
"C2013A00052",0.333333333333333,"Customs and AusCheck Legislation Amendment (Organised Crime and Other Measures) Act 2013"
"C2013A00053",0.2,"Financial Framework Legislation Amendment Act (No. 2) 2013"
"C2013A00054",0.5,"Foreign Affairs Portfolio Miscellaneous Measures Act 2013"
"C2013A00055",0.5,"Superannuation Legislation Amendment (Reform of Self Managed Superannuation Funds Supervisory Levy Arrangements) Act 2013"
"C2013A00057",1,"Australian Citizenship Amendment (Special Residence Requirements) Act 2013"
"C2013A00059",0.142857142857143,"Corporations and Financial Sector Legislation Amendment Act 2013"
"C2013A00060",1,"Environment Protection and Biodiversity Conservation Amendment Act 2013"
"C2013A00061",0.142857142857143,"Superannuation Legislation Amendment (Service Providers and Other Governance Measures) Act 2013"
"C2013A00062",0.333333333333333,"Social Security Legislation Amendment (Disaster Recovery Allowance) Act 2013"
"C2013A00064",1,"Water Efficiency Labelling and Standards Amendment (Registration Fees) Act 2013"
"C2013A00065",1,"Customs Tariff Amendment (Incorporation of Proposals) Act 2013"
"C2013A00066",1,"Indigenous Education (Targeted Assistance) Amendment Act 2013"
"C2013A00070",0.1,"Family Assistance and Other Legislation Amendment Act 2013"
"C2013A00073",0.333333333333333,"Fair Work Amendment Act 2013"
"C2013A00074",0.111111111111111,"Crimes Legislation Amendment (Law Enforcement Integrity, Vulnerable Witness Protection and Other Measures) Act 2013"
"C2013A00075",1,"Insurance Contracts Amendment Act 2013"
"C2013A00077",1,"Aged Care (Bond Security) Amendment Act 2013"
"C2013A00080",1,"Aged Care (Bond Security) Levy Amendment Act 2013"
"C2013A00081",1,"Tax Laws Amendment (Medicare Levy) Act 2013"
"C2013A00082",0.111111111111111,"Tax and Superannuation Laws Amendment (Increased Concessional Contributions Cap and Other Measures) Act 2013"
"C2013A00083",1,"International Monetary Agreements Amendment Act 2013"
"C2013A00084",0.142857142857143,"Tax Laws Amendment (2012 Measures No. 6) Act 2013"
"C2013A00084",0.142857142857143,"Tax Laws Amendment (2012 Measures No. 6) Act 2013"
"C2013A00085",0.125,"Tax and Superannuation Laws Amendment (2013 Measures No. 2) Act 2013"
"C2013A00086",0.333333333333333,"DisabilityCare Australia Fund (Consequential Amendments) Act 2013"
"C2013A00088",0.0476190476190476,"Tax and Superannuation Laws Amendment (2013 Measures No. 1) Act 2013"
"C2013A00089",0.333333333333333,"Superannuation Laws Amendment (MySuper Capital Gains Tax Relief and Other Measures) Act 2013"
"C2013A00090",1,"Banking Amendment (Unclaimed Money) Act 2013"
"C2013A00092",0.333333333333333,"International Interests in Mobile Equipment (Cape Town Convention) (Consequential Amendments) Act 2013"
"C2013A00093",0.5,"Aboriginal Land Rights and Other Legislation Amendment Act 2013"
"C2013A00094",1,"Customs Tariff (Anti-Dumping) Amendment Act 2013"
"C2013A00095",1,"Customs Amendment (Anti-dumping Measures) Act 2013"
"C2013A00097",1,"Parliamentary Service Amendment (Freedom of Information) Act 2013"
"C2013A00099",0.1,"Veterans’ Affairs Legislation Amendment (Military Compensation Review and Other Measures) Act 2013"
"C2013A00101",0.25,"Tax Laws Amendment (Countering Tax Avoidance and Multinational Profit Shifting) Act 2013"
"C2013A00102",0.5,"Parliamentary Service Amendment (Parliamentary Budget Officer) Act 2013"
"C2013A00103",0.010752688172043,"Statute Law Revision Act 2013"
"C2013A00104",1,"Competition and Consumer Amendment Act 2013"
"C2013A00105",0.25,"Private Health Insurance Amendment (Lifetime Health Cover Loading and Other Measures) Act 2013"
"C2013A00111",0.25,"Health and Other Legislation Amendment Act 2013"
"C2013A00112",1,"Higher Education Support Amendment (Asian Century) Act 2013"
"C2013A00114",1,"Sugar Research and Development Services (Consequential Amendments—Excise) Act 2013"
"C2013A00115",1,"Sugar Research and Development Services (Consequential Amendments and Transitional Provisions) Act 2013"
"C2013A00117",1,"Migration Amendment (Offshore Resources Activity) Act 2013"
"C2013A00118",0.111111111111111,"Tax Laws Amendment (Fairer Taxation of Excess Concessional Contributions) Act 2013"
"C2013A00119",1,"Tax Laws Amendment (2013 Measures No. 1) Act 2013"
"C2013A00120",0.5,"Tax Laws Amendment (2013 Measures No. 3) Act 2013"
"C2013A00121",1,"Social Security Amendment (Supporting More Australians into Work) Act 2013"
"C2013A00122",1,"Migration Amendment (Temporary Sponsored Visas) Act 2013"
"C2013A00124",0.0909090909090909,"Tax Laws Amendment (2013 Measures No. 2) Act 2013"
"C2013A00125",0.25,"Agricultural and Veterinary Chemicals Legislation Amendment Act 2013"
"C2013A00126",0.5,"Australian Sports Anti-Doping Authority Amendment Act 2013"
"C2013A00129",1,"Court Security (Consequential Amendments) Act 2013"
"C2013A00130",1,"Military Justice (Interim Measures) Amendment Act 2013"
"C2013A00131",1,"National Measurement Amendment Act 2013"
"C2013A00132",1,"Statute Stocktake (Appropriations) Act 2013"
"C2013A00134",0.2,"Public Interest Disclosure (Consequential Amendments) Act 2013"
"C2013A00135",0.5,"Commonwealth Inscribed Stock Amendment Act 2013"
"C2013A00137",1,"Primary Industries (Customs) Charges Amendment (Australian Grape and Wine Authority) Act 2013"
"C2013A00138",1,"Primary Industries (Excise) Levies Amendment (Australian Grape and Wine Authority) Act 2013"
"C2013A00139",0.25,"Customs Amendment (Anti-Dumping Commission Transfer) Act 2013"
"C2013A00141",1,"Offshore Petroleum and Greenhouse Gas Storage Amendment (Cash Bidding) Act 2013"
"C2013A00142",1,"Offshore Petroleum and Greenhouse Gas Storage (Regulatory Levies) Amendment Act 2013"
"C2013A00143",1,"Import Processing Charges Amendment Act 2013"
"C2013A00144",1,"Primary Industries (Customs) Charges Amendment Act 2013"
"C2013A00145",1,"Primary Industries (Excise) Levies Amendment Act 2013"
"C2013A00146",0.0714285714285714,"Rural Research and Development Legislation Amendment Act 2013"
"C2013A00147",0.333333333333333,"Australian Capital Territory Water Management Legislation Amendment Act 2013"
"C2013A00148",1,"Indigenous Education (Targeted Assistance) Amendment Act (No. 2) 2013"
"C2014A00001",1,"Australian Research Council Amendment Act 2014"
"C2014A00002",1,"Education Services for Overseas Students Amendment Act 2014"
"C2014A00003",0.333333333333333,"Telecommunications Legislation Amendment (Consumer Protection) Act 2014"
"C2014A00004",1,"Therapeutic Goods Amendment (2013 Measures No. 1) Act 2014"
"C2014A00004",1,"Therapeutic Goods Amendment (2013 Measures No. 1) Act 2014"
"C2014A00005",0.166666666666667,"Veterans' Affairs Legislation Amendment (Miscellaneous Measures) Act 2014"
"C2014A00006",1,"National Health Amendment (Simplified Price Disclosure) Act 2014"
"C2014A00007",1,"Governor-General Amendment (Salary) Act 2014"
"C2014A00008",1,"Customs Tariff Amendment (Tobacco) Act 2014"
"C2014A00009",1,"Excise Tariff Amendment (Tobacco) Act 2014"
"C2014A00010",1,"Primary Industries (Excise) Levies Amendment (Dairy Produce) Act 2014"
"C2014A00011",0.2,"Tax and Superannuation Laws Amendment (2014 Measures No. 1) Act 2014"
"C2014A00014",0.0833333333333333,"Social Services and Other Legislation Amendment Act 2014"
"C2014A00022",0.5,"Defence Force Retirement Benefits Legislation Amendment (Fair Indexation) Act 2014"
"C2014A00023",1,"Export Market Development Grants Amendment Act 2014"
"C2014A00025",1,"Marriage Amendment (Celebrant Administration and Fees) Act 2014"
"C2014A00026",1,"Private Health Insurance Legislation Amendment Act 2014"
"C2014A00027",1,"Civil Aviation Amendment (CASA Board) Act 2014"
"C2014A00028",1,"Amending Acts 1901 to 1969 Repeal Act 2014"
"C2014A00028",1,"Amending Acts 1901 to 1969 Repeal Act 2014"
"C2014A00028",1,"Amending Acts 1901 to 1969 Repeal Act 2014"
"C2014A00030",1,"Migration Amendment Act 2014"
"C2014A00031",0.00840336134453781,"Statute Law Revision Act (No. 1) 2014"
"C2014A00032",0.25,"Tax Bonus for Working Australians Repeal Act 2014"
"C2014A00033",0.333333333333333,"Telecommunications Legislation Amendment (Submarine Cable Protection) Act 2014"
"C2014A00034",0.166666666666667,"Tax Laws Amendment (2014 Measures No. 1) Act 2014"
"C2014A00035",0.333333333333333,"Social Security Legislation Amendment (Increased Employment Participation) Act 2014"
"C2014A00037",0.25,"Export Legislation Amendment Act 2014"
"C2014A00038",1,"Export Inspection (Quantity Charge) Amendment Act 2014"
"C2014A00039",1,"Export Inspection (Service Charge) Amendment Act 2014"
"C2014A00040",1,"Export Inspection (Establishment Registration Charges) Amendment Act 2014"
"C2014A00041",1,"Family Trust Distribution Tax (Primary Liability) Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00042",1,"Fringe Benefits Tax Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00043",1,"Income Tax (Bearer Debentures) Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00044",1,"Income Tax (First Home Saver Accounts Misuse Tax) Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00045",1,"Income Tax Rates Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00046",1,"Income Tax (TFN Withholding Tax (ESS)) Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00047",1,"Tax Laws Amendment (Interest on Non-Resident Trust Distributions) (Temporary Budget Repair Levy) Act 2014"
"C2014A00048",0.333333333333333,"Tax Laws Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00049",1,"Tax Laws Amendment (Untainting Tax) (Temporary Budget Repair Levy) Act 2014"
"C2014A00050",1,"Trust Recoupment Tax Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00051",1,"Superannuation (Departing Australia Superannuation Payments Tax) Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00052",1,"Superannuation (Excess Non-concessional Contributions Tax) Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00053",1,"Superannuation (Excess Untaxed Roll-over Amounts Tax) Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00054",1,"Taxation (Trustee Beneficiary Non-disclosure Tax) (No. 1) Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00055",1,"Taxation (Trustee Beneficiary Non-disclosure Tax) (No. 2) Amendment (Temporary Budget Repair Levy) Act 2014"
"C2014A00058",1,"Public Governance, Performance and Accountability Amendment Act 2014"
"C2014A00059",1,"Public Governance, Performance and Accountability (Consequential Modifications of Appropriation Acts (Parliamentary Departments)) Act 2014"
"C2014A00060",1,"Public Governance, Performance and Accountability (Consequential Modifications of Appropriation Acts (No. 1), (No. 3) and (No. 5)) Act 2014"
"C2014A00061",1,"Public Governance, Performance and Accountability (Consequential Modifications of Appropriation Acts (No. 2), (No. 4) and (No. 6)) Act 2014"
"C2014A00066",0.5,"Family Assistance Legislation Amendment (Child Care Measures) Act 2014"
"C2014A00067",0.5,"Tax Laws Amendment (Implementation of the FATCA Agreement) Act 2014"
"C2014A00068",0.333333333333333,"Tax and Superannuation Laws Amendment (2014 Measures No. 2) Act 2014"
"C2014A00069",1,"Tax and Superannuation Laws Amendment (2014 Measures No. 3) Act 2014"
"C2014A00070",1,"Customs Tariff Amendment (Product Stewardship for Oil) Act 2014"
"C2014A00071",1,"Excise Tariff Amendment (Product Stewardship for Oil) Act 2014"
"C2014A00072",1,"Railway Agreement (Western Australia) Amendment Act 2014"
"C2014A00073",0.5,"Social Security Legislation Amendment (Green Army Programme) Act 2014"
"C2014A00074",0.5,"Veterans' Affairs Legislation Amendment (Mental Health and Other Measures) Act 2014"
"C2014A00075",1,"Environment Protection and Biodiversity Conservation Amendment (Cost Recovery) Act 2014"
"C2014A00076",1,"Australian Workforce and Productivity Agency Repeal Act 2014"
"C2014A00078",1,"Health Insurance Amendment (Extended Medicare Safety Net) Act 2014"
"C2014A00079",1,"Offshore Petroleum and Greenhouse Gas Storage (Regulatory Levies) Amendment Act 2014"
"C2014A00080",0.5,"Offshore Petroleum and Greenhouse Gas Storage Amendment (Regulatory Powers and Other Measures) Act 2014"
"C2014A00082",0.2,"Trade Support Loans (Consequential Amendments) Act 2014"
"C2014A00086",1,"Customs Tariff Amendment (Carbon Tax Repeal) Act 2014"
"C2014A00087",1,"Excise Tariff Amendment (Carbon Tax Repeal) Act 2014"
"C2014A00088",1,"Ozone Protection and Synthetic Greenhouse Gas (Import Levy) Amendment (Carbon Tax Repeal) Act 2014"
"C2014A00089",1,"Ozone Protection and Synthetic Greenhouse Gas (Manufacture Levy) Amendment (Carbon Tax Repeal) Act 2014"
"C2014A00091",0.25,"Agricultural and Veterinary Chemicals Legislation Amendment (Removing Re-approval and Re-registration) Act 2014"
"C2014A00094",1,"Qantas Sale Amendment Act 2014"
"C2014A00095",1,"Defence Legislation Amendment (Woomera Prohibited Area) Act 2014"
"C2014A00097",1,"Energy Efficiency Opportunities (Repeal) Act 2014"
"C2014A00098",0.111111111111111,"Social Services and Other Legislation Amendment (Seniors Health Card and Other Measures) Act 2014"
"C2014A00099",0.5,"Classification (Publications, Films and Computer Games) Amendment (Classification Tools and Other Measures) Act 2014"
"C2014A00100",1,"Corporations Amendment (Simple Corporate Bonds and Other Measures) Act 2014"
"C2014A00101",0.333333333333333,"Land Transport Infrastructure Amendment Act 2014"
"C2014A00102",1,"Meteorology Amendment (Online Advertising) Act 2014"
"C2014A00104",1,"Military Rehabilitation and Compensation Amendment Act 2014"
"C2014A00105",1,"International Tax Agreements Amendment Act 2014"
"C2014A00106",0.5,"Migration Legislation Amendment Act (No. 1) 2014"
"C2014A00107",1,"Competition and Consumer Amendment (Industry Code Penalties) Act 2014"
"C2014A00108",0.0526315789473684,"National Security Legislation Amendment Act (No. 1) 2014"
"C2014A00109",0.027027027027027,"Omnibus Repeal Day (Autumn 2014) Act 2014"
"C2014A00110",0.0666666666666667,"Tax and Superannuation Laws Amendment (2014 Measures No. 4) Act 2014"
"C2014A00111",1,"Australian Transaction Reports and Analysis Centre Supervisory Cost Recovery Levy Amendment Act 2014"
"C2014A00112",1,"Australian Transaction Reports and Analysis Centre Supervisory Cost Recovery Levy (Collection) Amendment Act 2014"
"C2014A00113",1,"Customs Amendment (Korea-Australia Free Trade Agreement Implementation) Act 2014"
"C2014A00114",1,"Customs Tariff Amendment (Korea-Australia Free Trade Agreement Implementation) Act 2014"
"C2014A00115",0.5,"Dental Benefits Legislation Amendment Act 2014"
"C2014A00116",0.0416666666666667,"Counter-Terrorism Legislation Amendment (Foreign Fighters) Act 2014"
"C2014A00118",1,"Marine Safety (Domestic Commercial Vessel) National Law Amendment Act 2014"
"C2014A00119",0.25,"Carbon Farming Initiative Amendment Act 2014"
"C2014A00120",0.5,"Australian Education Amendment Act 2014"
"C2014A00121",0.333333333333333,"Australian Sports Anti-Doping Authority Amendment Act 2014"
"C2014A00122",0.111111111111111,"Social Services and Other Legislation Amendment (2014 Budget Measures No. 6) Act 2014"
"C2014A00123",1,"Private Health Insurance Amendment Act (No. 1) 2014"
"C2014A00124",1,"Customs Amendment (Japan-Australia Economic Partnership Agreement Implementation) Act 2014"
"C2014A00125",1,"Customs Tariff Amendment (Japan-Australia Economic Partnership Agreement Implementation) Act 2014"
"C2014A00126",0.25,"Aged Care and Other Legislation Amendment Act 2014"
"C2014A00127",1,"Health and Other Services (Compensation) Care Charges (Amendment) Act 2014"
"C2014A00128",1,"Australian War Memorial Amendment Act 2014"
"C2014A00129",1,"Migration Amendment (Character and General Visa Cancellation) Act 2014"
"C2014A00130",1,"Tertiary Education Quality and Standards Agency Amendment Act 2014"
"C2014A00131",1,"Social Security Legislation Amendment (Strengthening the Job Seeker Compliance Framework) Act 2014"
"C2014A00133",0.166666666666667,"Tax and Superannuation Laws Amendment (2014 Measures No. 6) Act 2014"
"C2014A00134",0.5,"Counter-Terrorism Legislation Amendment Act (No. 1) 2014"
"C2014A00135",0.25,"Migration and Maritime Powers Legislation Amendment (Resolving the Asylum Legacy Caseload) Act 2014"
"C2015A00001",1,"Building Energy Efficiency Disclosure Amendment Act 2015"
